,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Total_Stops,Day_of_Journey,Month_of_journey,Dep_hr,Dep_min,Arrival_hr,Arrival_min,Duration_hr,Duration_min
1178,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,6,15,10,20,0,4,50
1179,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,8,0,7,40,23,40
1180,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,15,5,1,35,10,30
1181,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,24,5,20,20,9,5,12,45
1182,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,9,19,10,19,0,23,50
1183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,6,19,50,22,50,3,0
1184,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,9,17,45,8,15,14,30
1185,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,18,5,8,20,23,15,14,55
1186,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,12,14,5,16,20,26,15
1187,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,15,6,17,45,20,5,2,20
1188,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,15,6,17,45,20,5,2,20
1189,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,21,5,2,55,4,20,1,25
1190,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,15,6,13,15,19,15,30,0
1191,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,27,5,9,40,19,0,9,20
1192,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,3,21,25,0,5,2,40
1193,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,3,7,20,12,30,5,10
1194,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,6,11,25,19,0,7,35
1195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,4,21,15,0,15,3,0
1196,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,5,4,55,12,35,7,40
1197,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,5,20,25,23,35,27,10
1198,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,4,15,15,17,45,2,30
1199,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,15,5,13,15,14,45,1,30
1200,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,9,55,1,35,15,40
1201,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,18,55,8,15,13,20
1202,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,6,17,10,1,30,8,20
1203,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,9,10,0,21,0,11,0
1204,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,11,30,19,15,7,45
1205,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,9,9,35,18,0,8,25
1206,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,5,21,10,8,15,11,5
1207,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,20,0,20,45,24,45
1208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,6,19,30,22,15,2,45
1209,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,15,6,18,20,19,0,24,40
1210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,4,7,10,10,5,2,55
1211,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,5,16,30,23,35,7,5
1212,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18,5,19,30,20,45,1,15
1213,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,15,5,20,20,23,25,27,5
1214,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,6,5,30,19,0,13,30
1215,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,1,17,30,19,0,25,30
1216,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24,6,10,0,1,30,15,30
1217,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,9,19,35,23,15,3,40
1218,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,6,6,40,15,30,8,50
1219,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,9,7,10,22,30,15,20
1220,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,6,10,0,19,15,9,15
1221,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,5,8,35,22,30,13,55
1222,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,27,4,14,55,17,25,2,30
1223,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,13,0,21,0,8,0
1224,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,6,9,0,21,0,12,0
1225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,6,19,40,9,10,13,30
1226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,21,0,23,50,2,50
1227,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9,8,0,21,0,13,0
1228,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24,6,10,0,21,0,11,0
1229,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,6,11,40,18,50,7,10
1230,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,3,6,15,40,19,55,28,15
1231,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,13,0,18,50,5,50
1232,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,1,14,55,17,25,2,30
1233,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,6,5,30,4,25,22,55
1234,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,6,15,5,1,35,10,30
1235,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,9,7,30,19,0,11,30
1236,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,12,8,25,4,40,20,15
1237,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,13,0,4,25,15,25
1238,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,6,17,40,23,0,5,20
1239,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,17,30,1,30,8,0
1240,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,3,21,25,0,5,2,40
1241,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,3,6,30,20,40,14,10
1242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15,3,11,30,14,10,2,40
1243,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,1,7,5,9,25,26,20
1244,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,22,5,0,25,2,20
1245,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,18,5,6,10,23,0,16,50
1246,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24,6,8,0,19,15,11,15
1247,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,9,22,20,0,40,2,20
1248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,3,1,30,4,15,2,45
1249,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,6,16,0,1,30,9,30
1250,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,12,16,40,19,15,26,35
1251,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,15,5,12,0,21,50,9,50
1252,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,6,17,30,1,30,8,0
1253,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,3,11,0,14,15,3,15
1254,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,21,5,12,55,19,15,30,20
1255,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,3,19,0,1,35,6,35
1256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,21,5,15,0,19,0,28,0
1257,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,13,0,19,15,6,15
1258,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24,5,11,40,13,55,2,15
1259,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,5,20,25,1,30,5,5
1260,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,6,13,0,7,40,18,40
1261,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,9,19,45,19,15,23,30
1262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,15,5,17,30,13,45,20,15
1263,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,21,50,19,0,21,10
1264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,9,17,45,20,45,3,0
1265,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,19,35,21,5,1,30
1266,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,18,5,23,5,19,0,19,55
1267,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,5,16,30,4,40,12,10
1268,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24,6,11,30,21,0,9,30
1269,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9,2,15,19,0,16,45
1270,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,18,55,8,15,13,20
1271,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,3,5,55,19,15,37,20
1272,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9,10,0,12,35,26,35
1273,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,3,13,0,21,0,8,0
1274,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,6,15,0,1,30,10,30
1275,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,19,45,12,35,16,50
1276,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,14,20,22,20,8,0
1277,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,21,3,15,0,18,50,27,50
1278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,8,0,16,10,8,10
1279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,8,50,23,55,39,5
1280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,6,17,45,20,45,3,0
1281,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,14,5,10,5,20,0
1282,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,23,30,7,45,8,15
1283,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,5,18,55,21,50,2,55
1284,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,9,7,0,21,0,14,0
1285,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9,7,30,21,0,13,30
1286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,27,6,9,30,12,20,2,50
1287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,20,35,20,20,23,45
1288,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,9,21,50,4,25,6,35
1289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,5,45,8,35,2,50
1290,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,6,0,19,0,13,0
1291,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,27,5,5,45,7,15,1,30
1292,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,21,5,9,0,4,25,19,25
1293,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,24,6,5,30,4,25,22,55
1294,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,20,55,4,25,7,30
1295,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,6,17,30,1,30,8,0
1296,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,20,45,23,20,2,35
1297,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24,6,20,55,4,25,7,30
1298,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,5,10,8,0,2,50
1299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,9,6,40,12,35,5,55
1300,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,3,21,20,22,50,1,30
1301,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,5,20,0,9,20,13,20
1302,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,6,16,30,16,20,23,50
1303,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,12,7,0,23,15,16,15
1304,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,3,14,0,21,0,7,0
1305,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,21,5,9,40,4,25,18,45
1306,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,15,15,20,30,5,15
1307,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,6,8,0,7,40,23,40
1308,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,10,35,19,15,8,40
1309,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,6,30,19,50,13,20
1310,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,3,10,0,1,30,15,30
1311,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,5,8,25,9,20,24,55
1312,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,9,16,50,5,35,12,45
1313,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,24,6,5,30,19,0,13,30
1314,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,14,5,22,35,8,30
1315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,6,11,30,14,20,2,50
1316,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18,6,16,55,18,25,1,30
1317,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,6,40,21,0,14,20
1318,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,5,6,30,4,40,22,10
1319,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,6,20,0,7,40,11,40
1320,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,3,9,45,9,25,23,40
1321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,12,19,30,22,15,2,45
1322,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,6,50,16,10,9,20
1323,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,4,15,15,17,45,2,30
1324,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,12,14,25,16,55,2,30
1325,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,5,20,25,22,5,25,40
1326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,21,15,0,15,3,0
1327,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9,15,0,1,30,10,30
1328,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9,5,5,12,10,7,5
1329,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,9,20,5,21,35,1,30
1330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,17,0,19,35,2,35
1331,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,5,20,0,10,5,14,5
1332,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,21,5,19,45,19,15,23,30
1333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,3,9,0,19,0,10,0
1334,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,9,8,35,22,20,13,45
1335,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,12,16,50,5,35,12,45
1336,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,12,18,55,23,35,28,40
1337,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,1,9,40,19,0,9,20
1338,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,5,8,25,19,50,11,25
1339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,12,5,50,22,10,16,20
1340,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,9,16,10,22,20,6,10
1341,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,3,22,0,19,15,21,15
1342,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,9,9,25,12,35,27,10
1343,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15,5,19,35,21,5,1,30
1344,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,3,9,45,9,25,23,40
1345,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,5,16,30,20,45,28,15
1346,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,6,15,5,4,25,13,20
1347,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,9,15,5,4,25,13,20
1348,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,9,35,22,5,12,30
1349,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,5,9,35,9,45,24,10
1350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,12,22,55,19,10,20,15
1351,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,6,20,50,4,25,7,35
1352,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,3,11,40,19,0,7,20
1353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,5,10,0,12,45,2,45
1354,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,5,21,10,12,0,14,50
1355,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,27,5,7,10,19,15,12,5
1356,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6,12,8,20,10,35,2,15
1357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,8,50,22,5,13,15
1358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,4,15,15,18,10,2,55
1359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,12,17,0,19,45,2,45
1360,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,5,21,10,22,35,25,25
1361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,6,1,30,4,15,2,45
1362,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,14,5,9,20,19,15
1363,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24,6,10,20,11,50,1,30
1364,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,5,20,0,10,5,14,5
1365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,5,45,8,35,2,50
1366,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,3,12,0,13,30,1,30
1367,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,9,9,45,9,25,23,40
1368,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6,9,20,20,9,5,12,45
1369,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,24,6,19,10,19,0,23,50
1370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,17,0,22,55,29,55
1371,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,16,30,12,0,19,30
1372,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,10,20,11,50,1,30
1373,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,6,13,0,21,0,8,0
1374,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,21,3,8,35,21,20,12,45
1375,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,6,7,30,19,0,11,30
1376,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,12,8,25,10,5,25,40
1377,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,6,11,30,1,35,14,5
1378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,9,9,25,11,10,25,45
1379,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,15,6,5,0,19,15,38,15
1380,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,9,9,35,12,35,27,0
1381,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,24,3,7,0,13,45,30,45
1382,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,10,20,12,55,2,35
1383,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,17,35,22,15,4,40
1384,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,9,19,45,12,35,16,50
1385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,6,15,15,18,10,2,55
1386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,5,17,0,19,45,2,45
1387,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9,13,30,23,0,9,30
1388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,27,4,21,10,0,5,2,55
1389,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,27,6,13,25,19,0,29,35
1390,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,9,15,15,17,45,2,30
1391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,9,11,40,14,30,2,50
1392,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,3,9,45,16,10,6,25
1393,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,15,10,20,0,4,50
1394,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,6,18,55,16,20,21,25
1395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,11,10,14,5,2,55
1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,21,3,6,0,13,20,7,20
1397,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,6,4,55,21,0,16,5
1398,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,3,16,55,18,25,1,30
1399,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,20,0,4,40,8,40
1400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,15,4,15,10,23,30,8,20
1401,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5,3,22,45,0,15,1,30
1402,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,9,4,40,7,15,2,35
1403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,8,55,18,25,9,30
1404,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,9,9,0,19,0,10,0
1405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,5,19,50,22,50,3,0
1406,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,27,5,5,35,8,50,3,15
1407,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18,5,2,35,4,5,1,30
1408,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,18,5,13,0,19,0,6,0
1409,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,12,8,20,10,35,2,15
1410,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,24,6,9,40,4,25,18,45
